File Name,Average Response Time,Request Type,Frequency,Size,Power
order_medium_large_grpc7,8.585338652483188,0.9968798751950078,1.0,2.0,17.0
order_medium_large_grpc8,8.572356664080871,0.9968798751950078,1.0,2.0,17.1
order_medium_large_grpc9,10.391495951625984,0.9968798751950078,1.0,2.0,17.5
order_medium_medium_grpc1,7.846087968209758,0.9968798751950078,1.0,1.0,16.8
order_medium_medium_grpc10,6.674809946707683,0.9968798751950078,1.0,1.0,17.4
order_medium_medium_grpc2,6.005222987005254,0.9968798751950078,1.0,1.0,16.3
order_medium_medium_grpc3,6.438825621444266,0.9968798751950078,1.0,1.0,16.3
order_medium_medium_grpc4,6.341873291967204,0.9968798751950078,1.0,1.0,16.5
order_medium_medium_grpc5,6.125678531680023,0.9968798751950078,1.0,1.0,16.4
order_medium_medium_grpc6,6.122528687410522,0.9968798751950078,1.0,1.0,16.8
order_medium_medium_grpc7,6.218469241139246,0.9968798751950078,1.0,1.0,17.1
order_medium_medium_grpc8,6.149969841499114,0.9968798751950078,1.0,1.0,16.8
order_medium_medium_grpc9,7.442205713596195,0.9968798751950078,1.0,1.0,8.23
order_medium_small_grpc1,12.35497059096815,0.9968798751950078,1.0,0.0,16.6
order_medium_small_grpc10,6.932592645171098,0.9968798751950078,1.0,0.0,17.1
order_medium_small_grpc2,6.491481964621926,0.9968798751950078,1.0,0.0,16.2
order_medium_small_grpc3,6.669621579203522,0.9968798751950078,1.0,0.0,16.4
order_medium_small_grpc4,6.572029444214422,0.9968798751950078,1.0,0.0,16.9
order_medium_small_grpc5,7.505917872185819,0.9968798751950078,1.0,0.0,17.0
order_medium_small_grpc6,7.605795958079398,0.9968798751950078,1.0,0.0,17.1
order_medium_small_grpc7,6.45641959272325,0.9968798751950078,1.0,0.0,17.3
order_medium_small_grpc8,7.8803598233207595,0.9968798751950078,1.0,0.0,17.0
order_medium_small_grpc9,8.295745975192403,0.9968798751950078,1.0,0.0,17.2
idle_1,15.8,,,,
idle_2,15.7,,,,
idle_3,15.6,,,,
idle_4,15.6,,,,
idle_5,15.4,,,,
idle_6,15.7,,,,
idle_7,15.7,,,,
idle_8,15.7,,,,,,,,,
idle_9,15.8,,,,,,,,,
idle_10,15.7,,,,,,,,,
