Average Response Time,Request Type,Frequency,Size
2.263935748487711,1,2,1
2.833835780620575,1,2,1
12.606764677911997,1,2,1
2.115453127771616,1,2,1
37.06008195877075,1,2,1
17.450792714953423,1,2,1
7.966960780322552,1,2,1
9.499472100287676,1,2,1
10.559930000454187,1,2,1
19.287634640932083,1,2,1
11.733703780919313,1,2,1
10.19139913842082,1,2,1
9.916614275425673,1,2,1
17.03498512506485,1,2,1
9.102162905037403,1,2,1
11.996327433735132,1,2,1
11.583526153117418,1,2,1
15.358887147158384,1,2,1
16.38843910768628,1,2,1
2.257946878671646,1,2,1
5.74105978012085,1,2,1
2.210903912782669,1,2,1
2.726354170590639,1,2,1
2.303874120116234,1,2,1
5.291714798659086,1,2,1
2.149189356714487,1,2,1
6.19741715490818,1,2,1
2.094017807394266,1,2,1
2.1589617244899273,1,2,1
3.0829482711851597,1,2,1
3.196770790964365,1,2,1
3.435507882386446,1,2,1
2.212915103882551,1,2,1
5.66478306427598,1,2,1
3.720349632203579,1,2,1
1.5590740367770195,1,2,1
2.15719873085618,1,2,1
2.1165627986192703,1,2,1
1.8944712355732918,1,2,1
3.1251260079443455,1,2,1
4.02029836550355,1,2,1
4.825152922421694,1,2,1
2.1142209880053997,1,2,1
3.1397752463817596,1,2,1
5.606012884527445,1,2,1
4.344225861132145,1,2,1
2.5202780961990356,1,2,1
5.562460049986839,1,2,1
6.768614053726196,1,2,1
1.1552139185369015,1,2,1
5.334706045687199,1,2,1
1.406962051987648,1,2,1
4.442836157977581,1,2,1
3.8429307751357555,1,2,1
3.1585386022925377,1,2,1
2.615672070533037,1,2,1
5.815835669636726,1,2,1
2.7455841191112995,1,2,1
2.531804144382477,1,2,1
6.156526040285826,1,2,1
2.0723589695990086,1,2,1
1.619317103177309,1,2,1
5.698686931282282,1,2,1
2.4716141633689404,1,2,1
20.530676003545523,1,2,1
7.283439859747887,1,2,1
1.8707509152591228,1,2,1
3.582736011594534,1,2,1
4.548852797597647,1,2,1
2.852372359484434,1,2,1
2.237454056739807,1,2,1
1.8999609164893627,1,2,1
2.37071979790926,1,2,1
1.9951313734054565,1,2,1
5.709336139261723,1,2,1
7.544341962784529,1,2,1
1.7477590590715408,1,2,1
2.0095622166991234,1,2,1
2.145472913980484,1,2,1
7.586832623928785,1,2,1
2.567934338003397,1,2,1
3.2139080576598644,1,2,1
6.5101138316094875,1,2,1
2.4121757596731186,1,2,1
9.55563597381115,1,2,1
2.4335538037121296,1,2,1
3.2940120436251163,1,2,1
2.459059003740549,1,2,1
5.5926041677594185,1,2,1
6.6140140406787395,1,2,1
18.11902690678835,1,2,1
2.424241043627262,1,2,1
1.796714961528778,1,2,1
7.506131194531918,1,2,1
3.2188156619668007,1,2,1
5.943107884377241,1,2,1
1.646298449486494,1,2,1
5.051253829151392,1,2,1
2.671461086720228,1,2,1
2.523506060242653,1,2,1
1.9165147095918655,1,2,1
1.9599818624556065,1,2,1
2.291417680680752,1,2,1
2.6190392673015594,1,2,1
2.9202927835285664,1,2,1
7.07941735163331,1,2,1
2.1194112487137318,1,2,1
4.259322304278612,1,2,1
2.8579789213836193,1,2,1
2.242740709334612,1,2,1
2.4030436761677265,1,2,1
5.788774695247412,1,2,1
1.4635850675404072,1,2,1
1.4837831258773804,1,2,1
3.310711123049259,1,2,1
2.211994957178831,1,2,1
2.4382038973271847,1,2,1
5.651543848216534,1,2,1
2.6034582406282425,1,2,1
1.544151920825243,1,2,1
3.7072678096592426,1,2,1
11.574015952646732,1,2,1
2.094998024404049,1,2,1
2.6383912190794945,1,2,1
6.376126781105995,1,2,1
1.7987200990319252,1,2,1
2.7022799476981163,1,2,1
5.122438073158264,1,2,1
4.178309813141823,1,2,1
2.47975904494524,1,2,1
1.8109669908881187,1,2,1
2.9898080974817276,1,2,1
4.696797113865614,1,2,1
1.9205771386623383,1,2,1
1.8573598936200142,1,2,1
2.3592449724674225,1,2,1
4.279955755919218,1,2,1
1.3337712734937668,1,2,1
2.998101059347391,1,2,1
2.8128214180469513,1,2,1
5.515099968761206,1,2,1
4.505225922912359,1,2,1
1.7385226674377918,1,2,1
2.363048028200865,1,2,1
2.690908033400774,1,2,1
2.429062034934759,1,2,1
1.5161875635385513,1,2,1
2.676202915608883,1,2,1
2.590819727629423,1,2,1
2.065482083708048,1,2,1
3.3009671606123447,1,2,1
3.6255898885428905,1,2,1
10.498527903109789,1,2,1
2.3154220543801785,1,2,1
12.832295149564743,1,2,1
3.249919041991234,1,2,1
5.998251959681511,1,2,1
2.0582969300448895,1,2,1
7.311020046472549,1,2,1
5.463052075356245,1,2,1
4.2171478271484375,1,2,1
3.5151541233062744,1,2,1
5.15887001529336,1,2,1
4.793227184563875,1,2,1
2.4460069835186005,1,2,1
5.092032253742218,1,2,1
5.169225391000509,1,2,1
1.9736438989639282,1,2,1
2.8379601426422596,1,2,1
2.6192008517682552,1,2,1
2.0466139540076256,1,2,1
5.389064084738493,1,2,1
3.2461630180478096,1,2,1
7.204478140920401,1,2,1
1.6512833535671234,1,2,1
3.1216549687087536,1,2,1
1.9967989064753056,1,2,1
2.529182005673647,1,2,1
4.557902924716473,1,2,1
4.5159016735851765,1,2,1
1.8052118830382824,1,2,1
2.224462106823921,1,2,1
6.600772961974144,1,2,1
10.347587987780571,1,2,1
3.500552847981453,1,2,1
1.556310337036848,1,2,1
2.6182280853390694,1,2,1
2.467626240104437,1,2,1
8.587141055613756,1,2,1
4.995921161025763,1,2,1
5.842729937285185,1,2,1
2.0696851424872875,1,2,1
3.4006359055638313,1,2,1
5.3308201022446156,1,2,1
2.725251019001007,1,2,1
4.091330803930759,1,2,1
4.692303016781807,1,2,1
5.534837953746319,1,2,1
2.787818666547537,1,2,1
2.4416078813374043,1,2,1
2.8471462428569794,1,2,1
17.83240819349885,1,2,1
5.382420960813761,1,2,1
4.374488722532988,1,2,1
2.362160012125969,1,2,1
1.9522430375218391,1,2,1
2.3052068427205086,1,2,1
2.416666131466627,1,2,1
1.7310199327766895,1,2,1
2.3536067456007004,1,2,1
3.911056090146303,1,2,1
2.72170128300786,1,2,1
2.069896087050438,1,2,1
5.6623234413564205,1,2,1
2.267933916300535,1,2,1
5.4396698251366615,1,2,1
2.9008151032030582,1,2,1
2.273580990731716,1,2,1
5.842512007802725,1,2,1
2.734650857746601,1,2,1
1.8340940587222576,1,2,1
18.165831919759512,1,2,1
2.304120920598507,1,2,1
2.681377809494734,1,2,1
3.7879012525081635,1,2,1
2.493628766387701,1,2,1
17.558971885591745,1,2,1
8.524361066520214,1,2,1
2.5752559304237366,1,2,1
4.95464401319623,1,2,1
2.3635858669877052,1,2,1
2.267511561512947,1,2,1
4.612887278199196,1,2,1
1.9879331812262535,1,2,1
3.939134068787098,1,2,1
18.570414278656244,1,2,1
4.863305948674679,1,2,1
2.185269258916378,1,2,1
3.9574820548295975,1,2,1
1.373519655317068,1,2,1
1.6910042613744736,1,2,1
2.5479276664555073,1,2,1
2.2928109392523766,1,2,1
2.4862787686288357,1,2,1
9.091529995203018,1,2,1
4.257055930793285,1,2,1
3.0809249728918076,1,2,1
2.5042640045285225,1,2,1
2.5074463337659836,1,2,1
2.1062069572508335,1,2,1
1.662371214479208,1,2,1
2.475092187523842,1,2,1
2.589570824056864,1,2,1
1.895588357001543,1,2,1
4.919017199426889,1,2,1
4.776964895427227,1,2,1
5.396561697125435,1,2,1
3.0060107819736004,1,2,1
6.251658778637648,1,2,1
7.662717718631029,1,2,1
2.3492639884352684,1,2,1
4.240198992192745,1,2,1
3.071119077503681,1,2,1
3.9898110553622246,1,2,1
2.2344589233398438,1,2,1
2.682317979633808,1,2,1
1.8113283440470695,1,2,1
3.308434970676899,1,2,1
2.2531100548803806,1,2,1
1.7594778910279274,1,2,1
10.423876345157623,1,2,1
8.263324853032827,1,2,1
2.590143121778965,1,2,1
2.850268967449665,1,2,1
2.904211636632681,1,2,1
4.203937016427517,1,2,1
2.0110136829316616,1,2,1
2.806432079523802,1,2,1
1.9845250062644482,1,2,1
2.4444926530122757,1,2,1
2.5855759158730507,1,2,1
2.4317936040461063,1,2,1
2.3243697360157967,1,2,1
4.886049777269363,1,2,1
1.5433239750564098,1,2,1
3.4161722287535667,1,2,1
2.512741833925247,1,2,1
1.7045820131897926,1,2,1
2.8483248315751553,1,2,1
4.0046959184110165,1,2,1
2.5712037459015846,1,2,1
19.93519626557827,1,2,1
10.66301530227065,1,2,1
8.889473043382168,1,2,1
1.4471649192273617,1,2,1
6.082823965698481,1,2,1
5.083986092358828,1,2,1
2.400048077106476,1,2,1
1.560369972139597,1,2,1
2.776028588414192,1,2,1
2.688415814191103,1,2,1
2.038571983575821,1,2,1
1.4610951766371727,1,2,1
3.0838390812277794,1,2,1
3.88521421700716,1,2,1
2.314643934369087,1,2,1
7.585891056805849,1,2,1
4.852569196373224,1,2,1
2.2713071666657925,1,2,1
5.648719146847725,1,2,1
2.291887067258358,1,2,1
1.722562126815319,1,2,1
2.355512697249651,1,2,1
7.4591622687876225,1,2,1
5.474569741636515,1,2,1
2.4330448359251022,1,2,1
2.1664369851350784,1,2,1
2.69132386893034,1,2,1
2.890964038670063,1,2,1
3.0269669368863106,1,2,1
5.937529727816582,1,2,1
4.057127051055431,1,2,1
2.9553151689469814,1,2,1
2.0817676559090614,1,2,1
5.824218969792128,1,2,1
1.2636608444154263,1,2,1
2.1263640373945236,1,2,1
1.4464040286839008,1,2,1
2.2814893163740635,1,2,1
2.72098695859313,1,2,1
2.97608133405447,1,2,1
3.605408128350973,1,2,1
2.945445943623781,1,2,1
3.0476730316877365,1,2,1
2.6487447321414948,1,2,1
10.768655221909285,1,2,1
3.8774684071540833,1,2,1
2.52016494050622,1,2,1
2.76878010481596,1,2,1
1.5491698868572712,1,2,1
3.5289530642330647,1,2,1
7.650751154869795,1,2,1
7.053059991449118,1,2,1
5.666764918714762,1,2,1
1.584269106388092,1,2,1
17.93820271268487,1,2,1
2.6481151580810547,1,2,1
4.095731768757105,1,2,1
1.3419371098279953,1,2,1
2.065033186227083,1,2,1
1.172349788248539,1,2,1
2.906958106905222,1,2,1
1.591443084180355,1,2,1
2.162097953259945,1,2,1
6.090253125876188,1,2,1
5.317267961800098,1,2,1
1.577726099640131,1,2,1
1.4275112189352512,1,2,1
2.1049659699201584,1,2,1
2.42283521220088,1,2,1
1.3046958483755589,1,2,1
2.6082019321620464,1,2,1
3.685201983898878,1,2,1
1.731324940919876,1,2,1
4.233240149915218,1,2,1
18.058578949421644,1,2,1
2.3544342257082462,1,2,1
1.9065868109464645,1,2,1
4.457711707800627,1,2,1
1.6399119049310684,1,2,1
18.39104015380144,1,2,1
1.9820788875222206,1,2,1
4.055565223097801,1,2,1
1.9003930501639843,1,2,1
3.2047550193965435,1,2,1
2.5523402728140354,1,2,1
2.0979377441108227,1,2,1
6.764165125787258,1,2,1
2.5627948343753815,1,2,1
8.964851964265108,1,2,1
2.9307580552995205,1,2,1
2.503621857613325,1,2,1
3.004091791808605,1,2,1
2.3032929748296738,1,2,1
2.100077923387289,1,2,1
1.7791991122066975,1,2,1
2.3378278128802776,1,2,1
2.54285940900445,1,2,1
2.818599808961153,1,2,1
1.799129880964756,1,2,1
2.13048979640007,1,2,1
3.994754981249571,1,2,1
7.896903902292252,1,2,1
2.0779878832399845,1,2,1
3.755116369575262,1,2,1
1.8976200371980667,1,2,1
2.051987685263157,1,2,1
2.8986111283302307,1,2,1
108.15389221534133,1,2,1
7.051944267004728,1,2,1
3.5899379290640354,1,2,1
14.116872102022171,1,2,1
2.322362270206213,1,2,1
2.420051023364067,1,2,1
1.8315133638679981,1,2,1
6.478477735072374,1,2,1
1.9358848221600056,1,2,1
2.5410307571291924,1,2,1
1.8430552445352077,1,2,1
1.4481130056083202,1,2,1
3.491812851279974,1,2,1
4.353275056928396,1,2,1
2.7251108549535275,1,2,1
2.604844979941845,1,2,1
1.7972281202673912,1,2,1
4.201438277959824,1,2,1
5.0001246854662895,1,2,1
2.850353717803955,1,2,1
1.8307240679860115,1,2,1
5.845353007316589,1,2,1
4.607074894011021,1,2,1
7.948198821395636,1,2,1
3.9011891931295395,1,2,1
8.235319051891565,1,2,1
7.261153310537338,1,2,1
10.21223608404398,1,2,1
2.8132228180766106,1,2,1
5.399485118687153,1,2,1
4.86579118296504,1,2,1
4.202121403068304,1,2,1
3.8059731014072895,1,2,1
3.7075630389153957,1,2,1
4.9091908149421215,1,2,1
2.2450610995292664,1,2,1
7.525727618485689,1,2,1
3.5048858262598515,1,2,1
6.291358266025782,1,2,1
4.4874451123178005,1,2,1
4.804739262908697,1,2,1
6.0683139599859715,1,2,1
8.942415937781334,1,2,1
4.031245596706867,1,2,1
5.560385063290596,1,2,1
6.784929893910885,1,2,1
4.4944980181753635,1,2,1
2.7630957774817944,1,2,1
9.18056583032012,1,2,1
3.0770087614655495,1,2,1
2.483267802745104,1,2,1
3.149345051497221,1,2,1
4.038881044834852,1,2,1
3.1331288628280163,1,2,1
5.1965550519526005,1,2,1
2.9509286396205425,1,2,1
2.792597748339176,1,2,1
5.482526030391455,1,2,1
4.2552826926112175,1,2,1
4.825177602469921,1,2,1
2.628978807479143,1,2,1
4.313001874834299,1,2,1
3.5967449657619,1,2,1
5.482480861246586,1,2,1
5.165341775864363,1,2,1
1.9745412282645702,1,2,1
5.216704215854406,1,2,1
3.9571556262671947,1,2,1
2.801310271024704,1,2,1
3.08788288384676,1,2,1
9.924392215907574,1,2,1
3.4076557494699955,1,2,1
4.755617119371891,1,2,1
21.47803409025073,1,2,1
3.572253044694662,1,2,1
2.4403766728937626,1,2,1
6.05790177360177,1,2,1
2.925485372543335,1,2,1
7.678799796849489,1,2,1
4.780472256243229,1,2,1
4.339704755693674,1,2,1
3.220164682716131,1,2,1
4.15382906794548,1,2,1
7.343580015003681,1,2,1
3.2191150821745396,1,2,1
4.683466162532568,1,2,1
6.517312023788691,1,2,1
2.7708299458026886,1,2,1
2.998265903443098,1,2,1
27.88188075646758,1,2,1
4.266558680683374,1,2,1
4.567128140479326,1,2,1
4.167476203292608,1,2,1
7.580066099762917,1,2,1
4.777309950441122,1,2,1
3.2694078981876373,1,2,1
4.626062233000994,1,2,1
6.394851952791214,1,2,1
3.717095125466585,1,2,1
4.532308783382177,1,2,1
2.577134408056736,1,2,1
8.623735047876835,1,2,1
2.650597132742405,1,2,1
3.8974331691861153,1,2,1
3.932141698896885,1,2,1
7.213824894279242,1,2,1
4.149775020778179,1,2,1
5.928507074713707,1,2,1
3.9001801051199436,1,2,1
2.7118916623294353,1,2,1
2.913372591137886,1,2,1
4.311133176088333,1,2,1
4.099617246538401,1,2,1
2.246849238872528,1,2,1
4.378336947411299,1,2,1
5.599798168987036,1,2,1
2.5039869360625744,1,2,1
5.10272104293108,1,2,1
7.359826937317848,1,2,1
3.7627392448484898,1,2,1
2.525012008845806,1,2,1
4.711722955107689,1,2,1
2.4367407895624638,1,2,1
5.5505046620965,1,2,1
4.125318955630064,1,2,1
5.466665141284466,1,2,1
3.851665183901787,1,2,1
10.208105202764273,1,2,1
3.6757560446858406,1,2,1
2.407254185527563,1,2,1
3.3807498402893543,1,2,1
8.355027064681053,1,2,1
6.900209933519363,1,2,1
3.6455728113651276,1,2,1
19.22890916466713,1,2,1
5.844722967594862,1,2,1
3.398297820240259,1,2,1
3.1521767377853394,1,2,1
4.50167478993535,1,2,1
3.765726927667856,1,2,1
9.24566201865673,1,2,1
7.2883861139416695,1,2,1
4.665664862841368,1,2,1
4.442589823156595,1,2,1
4.5052762143313885,1,2,1
4.022540990263224,1,2,1
4.4373259879648685,1,2,1
2.815603744238615,1,2,1
4.646738059818745,1,2,1
13.970615807920694,1,2,1
5.622612778097391,1,2,1
14.0389921143651,1,2,1
8.90339631587267,1,2,1
3.7025390192866325,1,2,1
3.437305334955454,1,2,1
4.770808853209019,1,2,1
8.67016101256013,1,2,1
5.746948998421431,1,2,1
3.8048718124628067,1,2,1
3.3850339241325855,1,2,1
4.510896746069193,1,2,1
3.592916764318943,1,2,1
7.112235762178898,1,2,1
4.225532058626413,1,2,1
3.0008750036358833,1,2,1
6.128524895757437,1,2,1
4.098151344805956,1,2,1
3.753721248358488,1,2,1
4.018306266516447,1,2,1
4.0117609314620495,1,2,1
6.804135162383318,1,2,1
18.252850975841284,1,2,1
3.512859810143709,1,2,1
5.34964632242918,1,2,1
4.001118242740631,1,2,1
3.2842811197042465,1,2,1
3.5463180392980576,1,2,1
5.334206856787205,1,2,1
5.438757129013538,1,2,1
2.899826969951391,1,2,1
2.9636560939252377,1,2,1
4.546098876744509,1,2,1
3.928442019969225,1,2,1
9.151425212621689,1,2,1
4.560351837426424,1,2,1
2.286875154823065,1,2,1
19.61445389315486,1,2,1
3.0432650819420815,1,2,1
20.84645489230752,1,2,1
64.93437802419066,1,2,1
64.55878214910626,1,2,1
2.4208170361816883,1,2,1
7.876900024712086,1,2,1
3.5920990630984306,1,2,1
2.2963001392781734,1,2,1
3.094538114964962,1,2,1
2.9190839268267155,1,2,1
2.105597872287035,1,2,1
4.26868163049221,1,2,1
3.594394773244858,1,2,1
2.8256443329155445,1,2,1
4.611657001078129,1,2,1
2.830835059285164,1,2,1
3.039464820176363,1,2,1
7.5351782143116,1,2,1
4.105248022824526,1,2,1
3.7799649871885777,1,2,1
2.6732138358056545,1,2,1
2.501425798982382,1,2,1
7.643934804946184,1,2,1
3.0062198638916016,1,2,1
5.616280250251293,1,2,1
5.84915978834033,1,2,1
6.983195897191763,1,2,1
2.238853834569454,1,2,1
5.250333808362484,1,2,1
3.9085429161787033,1,2,1
3.962392918765545,1,2,1
8.532353211194277,1,2,1
4.598664119839668,1,2,1
4.4579519890248775,1,2,1
3.4120529890060425,1,2,1
2.6433770544826984,1,2,1
6.481972988694906,1,2,1
3.844897262752056,1,2,1
4.054405726492405,1,2,1
3.547028172761202,1,2,1
10.253366082906723,1,2,1
6.984663661569357,1,2,1
3.6757979542016983,1,2,1
14.35642084106803,1,2,1
16.01125905290246,1,2,1
3.061259165406227,1,2,1
6.750836037099361,1,2,1
3.332850057631731,1,2,1
16.195047181099653,1,2,1
15.11094719171524,1,2,1
3.2745609059929848,1,2,1
3.4707500599324703,1,2,1
8.182268124073744,1,2,1
4.304533824324608,1,2,1
5.8069690130651,1,2,1
3.0932817608118057,1,2,1
2.427580300718546,1,2,1
2.457719761878252,1,2,1
3.8597630336880684,1,2,1
2.6749633252620697,1,2,1
4.105487838387489,1,2,1
9.2756487429142,1,2,1
4.939800128340721,1,2,1
3.419589251279831,1,2,1
3.3366219140589237,1,2,1
4.25750995054841,1,2,1
12.564019300043583,1,2,1
4.055915866047144,1,2,1
3.72206699103117,1,2,1
3.522430080920458,1,2,1
4.085170105099678,1,2,1
3.7424489855766296,1,2,1
13.33510596305132,1,2,1
4.100574646145105,1,2,1
8.956790901720524,1,2,1
4.247261211276054,1,2,1
3.1413519755005836,1,2,1
4.213094245642424,1,2,1
2.7387747541069984,1,2,1
12.688272166997194,1,2,1
6.524170748889446,1,2,1
6.420841906219721,1,2,1
3.9095450192689896,1,2,1
5.377747118473053,1,2,1
3.8379747420549393,1,2,1
10.389079339802265,1,2,1
3.863157704472542,1,2,1
2.9873764142394066,1,2,1
3.2043601386249065,1,2,1
6.444538943469524,1,2,1
5.176449194550514,1,2,1
7.53808906301856,1,2,1
3.576069138944149,1,2,1
18.584633711725473,1,2,1
13.367870356887579,1,2,1
4.249023739248514,1,2,1
6.755466107279062,1,2,1
4.188421182334423,1,2,1
11.176985688507557,1,2,1
4.850497003644705,1,2,1
12.572089210152626,1,2,1
16.170241869986057,1,2,1
3.6189411766827106,1,2,1
3.624031785875559,1,2,1
81.11429866403341,1,2,1
4.592999815940857,1,2,1
4.150766879320145,1,2,1
4.159070085734129,1,2,1
14.712247997522354,1,2,1
3.852332942187786,1,2,1
3.6287358961999416,1,2,1
4.1502248495817184,1,2,1
3.9437483064830303,1,2,1
6.400140933692455,1,2,1
5.661555100232363,1,2,1
4.160098265856504,1,2,1
8.683971129357815,1,2,1
4.422478843480349,1,2,1
2.1949741058051586,1,2,1
6.772392895072699,1,2,1
6.423634011298418,1,2,1
5.76092628762126,1,2,1
3.276688978075981,1,2,1
2.7161799371242523,1,2,1
2.585311885923147,1,2,1
3.664750140160322,1,2,1
2.4561439640820026,1,2,1
3.5865982063114643,1,2,1
18.457490019500256,1,2,1
3.857129719108343,1,2,1
2.933159936219454,1,2,1
9.965148754417896,1,2,1
5.367812234908342,1,2,1
3.874062094837427,1,2,1
3.6806492134928703,1,2,1
5.129376892000437,1,2,1
2.6817708276212215,1,2,1
2.7884189039468765,1,2,1
3.078332170844078,1,2,1
3.602593671530485,1,2,1
5.124794784933329,1,2,1
3.6448203027248383,1,2,1
3.1048832461237907,1,2,1
10.69569494575262,1,2,1
3.7501640617847443,1,2,1
10.628902819007635,1,2,1
15.74047701433301,1,2,1
2.991050947457552,1,2,1
4.2543853633105755,1,2,1
3.3716829493641853,1,2,1
6.736538838595152,1,2,1
3.503912128508091,1,2,1
3.9172647520899773,1,2,1
4.908249713480473,1,2,1
18.559560179710388,1,2,1
3.94462700933218,1,2,1
2.4348371662199497,1,2,1
2.46516615152359,1,2,1
6.5360781736671925,1,2,1
18.435250967741013,1,2,1
2.3060780949890614,1,2,1
3.0571199022233486,1,2,1
5.598932038992643,1,2,1
4.730786196887493,1,2,1
3.2262220047414303,1,2,1
9.17039904743433,1,2,1
2.6092040352523327,1,2,1
6.281943991780281,1,2,1
6.96468073874712,1,2,1
3.430705051869154,1,2,1
4.724591039121151,1,2,1
2.7119088917970657,1,2,1
4.032334312796593,1,2,1
3.6971159279346466,1,2,1
3.5129240714013577,1,2,1
4.171478096395731,1,2,1
3.612388391047716,1,2,1
6.240343675017357,1,2,1
2.899406012147665,1,2,1
3.6091478541493416,1,2,1
3.05293221026659,1,2,1
3.737509250640869,1,2,1
3.4484355710446835,1,2,1
4.057392943650484,1,2,1
2.2356011904776096,1,2,1
4.086130764335394,1,2,1
10.618859902024269,1,2,1
4.830833058804274,1,2,1
2.6701437309384346,1,2,1
13.250447809696198,1,2,1
11.614123824983835,1,2,1
4.550782032310963,1,2,1
9.306984953582287,1,2,1
9.723368100821972,1,2,1
10.292089078575373,1,2,1
4.691170994192362,1,2,1
7.395452354103327,1,2,1
3.257955890148878,1,2,1
10.6561747379601,1,2,1
3.5330490209162235,1,2,1
4.1189338080585,1,2,1
19.02478840202093,1,2,1
5.282262340188026,1,2,1
5.078062880784273,1,2,1
4.39395010471344,1,2,1
4.043899942189455,1,2,1
4.180036019533873,1,2,1
2.330878283828497,1,2,1
4.5669060200452805,1,2,1
3.591001033782959,1,2,1
108.15747594460845,1,2,1
5.160189233720303,1,2,1
3.2831039279699326,1,2,1
3.9967200718820095,1,2,1
11.41112670302391,1,2,1
6.588430609554052,1,2,1
3.317365888506174,1,2,1
4.845434799790382,1,2,1
2.471760381013155,1,2,1
5.17423078417778,1,2,1
5.913178902119398,1,2,1
2.1555391140282154,1,2,1
2.910010050982237,1,2,1
2.4486067704856396,1,2,1
4.427293781191111,1,2,1
2.593651879578829,1,2,1
4.303718917071819,1,2,1
3.695908933877945,1,2,1
3.0670100823044777,1,2,1
9.241199120879173,1,2,1
2.315421123057604,1,2,1
3.5391123965382576,1,2,1
18.21349887177348,1,2,1
3.518281038850546,1,2,1
13.970371801406145,1,2,1
12.91949674487114,1,2,1
20.472039934247732,1,2,1
16.300639137625694,1,2,1
5.860728211700916,1,2,1
28.316376730799675,1,2,1
6.641467101871967,1,2,1
14.430876821279526,1,2,1
17.18206610530615,1,2,1
5.726166069507599,1,2,1
6.200891919434071,1,2,1
9.075902868062258,1,2,1
14.728233683854342,1,2,1
5.405609961599112,1,2,1
14.11847397685051,1,2,1
5.408073775470257,1,2,1
13.33703612908721,1,2,1
5.42170787230134,1,2,1
6.040120963007212,1,2,1
5.163980182260275,1,2,1
13.167865108698606,1,2,1
15.075961127877235,1,2,1
18.638357985764742,1,2,1
9.310157038271427,1,2,1
22.721005603671074,1,2,1
21.326758433133364,1,2,1
14.235220849514008,1,2,1
23.99717317894101,1,2,1
6.052807904779911,1,2,1
20.63940791413188,1,2,1
22.293764632195234,1,2,1
16.64917217567563,1,2,1
6.988158915191889,1,2,1
15.721069183200598,1,2,1
5.63366012647748,1,2,1
3.895890899002552,1,2,1
16.676519997417927,1,2,1
29.384274035692215,1,2,1
14.696091879159212,1,2,1
5.545678082853556,1,2,1
4.429107997566462,1,2,1
12.87640631198883,1,2,1
6.198827177286148,1,2,1
18.093853257596493,1,2,1
92.5962831825018,1,2,1
39.59156107157469,1,2,1
16.294188797473907,1,2,1
12.306418269872665,1,2,1
15.113384928554296,1,2,1
5.162023939192295,1,2,1
5.4520610719919205,1,2,1
14.96827695518732,1,2,1
4.007203038781881,1,2,1
5.411319900304079,1,2,1
6.992627866566181,1,2,1
14.172167982906103,1,2,1
25.711698923259974,1,2,1
24.56211019307375,1,2,1
18.454592674970627,1,2,1
6.127774715423584,1,2,1
10.854074265807867,1,2,1
6.2995911575853825,1,2,1
14.0310637652874,1,2,1
17.06126006320119,1,2,1
5.065932869911194,1,2,1
6.597526837140322,1,2,1
13.416334986686707,1,2,1
16.677313018590212,1,2,1
14.255260117352009,1,2,1
5.171420052647591,1,2,1
6.065440829843283,1,2,1
21.35806018486619,1,2,1
158.52432930842042,1,2,1
12.478368356823921,1,2,1
5.043576005846262,1,2,1
22.98365719616413,1,2,1
4.363202024251223,1,2,1
14.285129960626364,1,2,1
6.29030168056488,1,2,1
19.379360135644674,1,2,1
11.65319001302123,1,2,1
17.007946968078613,1,2,1
5.29762078076601,1,2,1
4.927902016788721,1,2,1
5.430730991065502,1,2,1
8.820607792586088,1,2,1
14.696956146508455,1,2,1
3.6064167506992817,1,2,1
14.956871047616005,1,2,1
14.292308129370213,1,2,1
15.108380932360888,1,2,1
13.860291801393032,1,2,1
13.08932015672326,1,2,1
6.8276431411504745,1,2,1
5.9393951669335365,1,2,1
6.097286939620972,1,2,1
6.347315385937691,1,2,1
4.802604205906391,1,2,1
22.844770923256874,1,2,1
8.027824107557535,1,2,1
7.432505022734404,1,2,1
3.75051936134696,1,2,1
4.460069816559553,1,2,1
4.759652074426413,1,2,1
15.044069848954678,1,2,1
5.443628877401352,1,2,1
19.792655017226934,1,2,1
14.81838384643197,1,2,1
15.150255057960749,1,2,1
14.850229024887085,1,2,1
18.455398734658957,1,2,1
5.347181111574173,1,2,1
14.486336149275303,1,2,1
14.154770877212286,1,2,1
11.36202784255147,1,2,1
13.98037001490593,1,2,1
6.215423345565796,1,2,1
13.36766593158245,1,2,1
16.459141857922077,1,2,1
22.172943223267794,1,2,1
12.843572068959475,1,2,1
9.16408421471715,1,2,1
15.726888086646795,1,2,1
4.435473121702671,1,2,1
13.489904813468456,1,2,1
5.749992094933987,1,2,1
13.509422075003386,1,2,1
8.12866585329175,1,2,1
21.124757826328278,1,2,1
15.395059250295162,1,2,1
15.355790965259075,1,2,1
4.987719003111124,1,2,1
16.076291911303997,1,2,1
242.69754206761718,1,2,1
4.835251718759537,1,2,1
15.807180665433407,1,2,1
14.573025982826948,1,2,1
12.727530673146248,1,2,1
5.15853613615036,1,2,1
23.527593817561865,1,2,1
8.438941091299057,1,2,1
11.476097162812948,1,2,1
8.70967609807849,1,2,1
5.799273028969765,1,2,1
6.23256154358387,1,2,1
14.153446070849895,1,2,1
12.16193288564682,1,2,1
5.43295219540596,1,2,1
5.27507159858942,1,2,1
149.04886623844504,1,2,1
7.154646795243025,1,2,1
6.103369407355785,1,2,1
11.60084130242467,1,2,1
13.968276791274548,1,2,1
8.848024997860193,1,2,1
12.954243924468756,1,2,1
17.536183819174767,1,2,1
14.329839963465929,1,2,1
9.815519209951162,1,2,1
